Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,ts_submit_dt2,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count,estimated_shards
949,949,949,949,1,1,10,1162191386716,2006-10-30 06:56:26.716,2006-09-19 22:56:06.260992314,9,3,2,2,2,1
950,950,950,950,1,1,10,1162192315716,2006-10-30 07:11:55.716,2006-09-19 22:56:06.551890448,9,2,2,2,3,1
951,951,951,951,1,1,10,1162192491716,2006-10-30 07:14:51.716,2006-09-19 22:56:06.607001397,9,1,2,2,4,1
952,952,952,952,1,3,50,1162192724716,2006-10-30 07:18:44.716,2006-09-19 22:56:06.679960779,47,9,11,11,16,1
953,953,953,953,1,87,470,1162233589716,2006-10-30 18:39:49.716,2006-09-19 22:56:19.476034263,383,101,95,95,92,1
954,954,954,954,1,1,10,1162235943716,2006-10-30 19:19:03.716,2006-09-19 22:56:20.213143207,9,1,2,2,4,1
955,955,955,955,1,1,10,1162236032716,2006-10-30 19:20:32.716,2006-09-19 22:56:20.241011811,9,4,2,2,1,1
956,956,956,956,1,5,40,1162236215716,2006-10-30 19:23:35.716,2006-09-19 22:56:20.298314673,35,16,5,8,6,1
957,957,957,957,1,11,210,1162236534716,2006-10-30 19:28:54.716,2006-09-19 22:56:20.398203268,199,92,29,39,39,1
958,958,958,958,1,29,390,1162236846716,2006-10-30 19:34:06.716,2006-09-19 22:56:20.495899951,361,122,81,89,69,1
959,959,959,959,4,184,1150,1162237574716,2006-10-30 19:46:14.716,2006-09-19 22:56:20.723858877,966,474,86,233,173,1
960,960,960,960,1,1,10,1162237839716,2006-10-30 19:50:39.716,2006-09-19 22:56:20.806838430,9,3,2,2,2,1
961,961,961,961,1,1,10,1162238965716,2006-10-30 20:09:25.716,2006-09-19 22:56:21.159423252,9,4,2,2,1,1
962,962,962,962,1,6,70,1162241837716,2006-10-30 20:57:17.716,2006-09-19 22:56:22.058733739,64,22,14,16,12,1
963,963,963,963,1,2,20,1162242297716,2006-10-30 21:04:57.716,2006-09-19 22:56:22.202773720,18,5,4,4,5,1
964,964,964,964,1,1,10,1162242628716,2006-10-30 21:10:28.716,2006-09-19 22:56:22.306419880,9,3,2,2,2,1
965,965,965,965,1,1,10,1162243653716,2006-10-30 21:27:33.716,2006-09-19 22:56:22.627378532,9,4,2,2,1,1
966,966,966,966,1,6,40,1162245051716,2006-10-30 21:50:51.716,2006-09-19 22:56:23.065134820,34,8,8,8,10,1
967,967,967,967,1,4,50,1162245802716,2006-10-30 22:03:22.716,2006-09-19 22:56:23.300295745,46,14,11,11,10,1
968,968,968,968,1,1,10,1162246563716,2006-10-30 22:16:03.716,2006-09-19 22:56:23.538587973,9,2,2,2,3,1
969,969,969,969,1,25,210,1162247210716,2006-10-30 22:26:50.716,2006-09-19 22:56:23.741183337,185,91,34,44,16,1
970,970,970,970,1,31,210,1162247579716,2006-10-30 22:32:59.716,2006-09-19 22:56:23.856728452,179,56,44,44,35,1
971,971,971,971,1,40,210,1162252495716,2006-10-30 23:54:55.716,2006-09-19 22:56:25.396077461,170,38,42,42,48,1
972,972,972,972,1,7,50,1162253903716,2006-10-31 00:18:23.716,2006-09-19 22:56:25.836965053,43,15,10,10,8,1
973,973,973,973,1,17,210,1162254088716,2006-10-31 00:21:28.716,2006-09-19 22:56:25.894894176,193,70,46,42,35,1
974,974,974,974,1,11,210,1162254673716,2006-10-31 00:31:13.716,2006-09-19 22:56:26.078075456,199,85,45,48,21,1
975,975,975,975,1,1,10,1162257872716,2006-10-31 01:24:32.716,2006-09-19 22:56:27.079779581,9,3,2,2,2,1
976,976,976,976,1,29,210,1162258705716,2006-10-31 01:38:25.716,2006-09-19 22:56:27.340617198,181,87,29,41,24,1
977,977,977,977,1,22,390,1162259525716,2006-10-31 01:52:05.716,2006-09-19 22:56:27.597384119,368,179,49,68,72,1
978,978,978,978,1,48,390,1162260669716,2006-10-31 02:11:09.716,2006-09-19 22:56:27.955605288,342,140,57,84,61,1
979,979,979,979,1,4,30,1162260693716,2006-10-31 02:11:33.716,2006-09-19 22:56:27.963120418,26,5,6,6,9,1
980,980,980,980,1,1,10,1162261563716,2006-10-31 02:26:03.716,2006-09-19 22:56:28.235543859,9,1,2,2,4,1
981,981,981,981,1,1,10,1162262083716,2006-10-31 02:34:43.716,2006-09-19 22:56:28.398371663,9,1,2,2,4,1
982,982,982,982,1,1,10,1162262265716,2006-10-31 02:37:45.716,2006-09-19 22:56:28.455361394,9,1,2,2,4,1
983,983,983,983,1,1,20,1162264842716,2006-10-31 03:20:42.716,2006-09-19 22:56:29.262298416,19,5,4,4,6,1
984,984,984,984,1,1,10,1162267630716,2006-10-31 04:07:10.716,2006-09-19 22:56:30.135305949,9,4,2,2,1,1
985,985,985,985,1,1,10,1162267895716,2006-10-31 04:11:35.716,2006-09-19 22:56:30.218285503,9,2,2,2,3,1
986,986,986,986,1,1,10,1162268275716,2006-10-31 04:17:55.716,2006-09-19 22:56:30.337275053,9,1,2,2,4,1
987,987,987,987,4,120,1050,1162270112716,2006-10-31 04:48:32.716,2006-09-19 22:56:30.912495583,930,224,232,232,242,1
988,988,988,988,1,1,10,1162270894716,2006-10-31 05:01:34.716,2006-09-19 22:56:31.157363550,9,3,2,2,2,1
989,989,989,989,1,1,10,1162271731716,2006-10-31 05:15:31.716,2006-09-19 22:56:31.419453689,9,3,2,2,2,1
990,990,990,990,1,35,210,1162273937716,2006-10-31 05:52:17.716,2006-09-19 22:56:32.110219334,175,84,17,42,32,1
991,991,991,991,1,20,130,1162274435716,2006-10-31 06:00:35.716,2006-09-19 22:56:32.266158270,110,51,15,23,21,1
992,992,992,992,1,22,250,1162274455716,2006-10-31 06:00:55.716,2006-09-19 22:56:32.272420877,228,56,57,57,58,1
993,993,993,993,1,18,130,1162274914716,2006-10-31 06:08:34.716,2006-09-19 22:56:32.416147727,112,40,26,27,19,1
994,994,994,994,1,1,10,1162275287716,2006-10-31 06:14:47.716,2006-09-19 22:56:32.532945364,9,3,2,2,2,1
995,995,995,995,1,8,140,1162275459716,2006-10-31 06:17:39.716,2006-09-19 22:56:32.586803791,132,42,32,32,26,1
996,996,996,996,1,13,70,1162275788716,2006-10-31 06:23:08.716,2006-09-19 22:56:32.689823690,57,27,12,9,9,1
997,997,997,997,1,4,70,1162276101716,2006-10-31 06:28:21.716,2006-09-19 22:56:32.787833503,66,20,16,16,14,1
998,998,998,998,1,55,290,1162276307716,2006-10-31 06:31:47.716,2006-09-19 22:56:32.852338364,235,67,58,58,52,1
999,999,999,999,9,229,1960,1162279703716,2006-10-31 07:28:23.716,2006-09-19 22:56:33.915729177,1731,426,432,432,441,3
1000,1000,1000,1000,1,2,30,1162280990716,2006-10-31 07:49:50.716,2006-09-19 22:56:34.318727991,28,11,5,7,5,1
1001,1001,1001,1001,1,3,30,1162281659716,2006-10-31 08:00:59.716,2006-09-19 22:56:34.528212224,27,10,6,6,5,1
1002,1002,1002,1002,1,72,400,1162282410716,2006-10-31 08:13:30.716,2006-09-19 22:56:34.763373149,328,144,42,77,65,1
1003,1003,1003,1003,1,33,210,1162325261716,2006-10-31 20:07:41.716,2006-09-19 22:56:48.181323592,177,52,44,44,37,1
1004,1004,1004,1004,1,1,10,1162326140716,2006-10-31 20:22:20.716,2006-09-19 22:56:48.456565207,9,1,2,2,4,1
1005,1005,1005,1005,1,1,10,1162326239716,2006-10-31 20:23:59.716,2006-09-19 22:56:48.487565116,9,4,2,2,1,1
1006,1006,1006,1006,1,44,290,1162326610716,2006-10-31 20:30:10.716,2006-09-19 22:56:48.603736491,246,63,61,61,61,1
1007,1007,1007,1007,1,12,70,1162327024716,2006-10-31 20:37:04.716,2006-09-19 22:56:48.733372474,58,19,14,14,11,1
1008,1008,1008,1008,2,48,550,1162328351716,2006-10-31 20:59:11.716,2006-09-19 22:56:49.148896504,502,208,94,114,86,1
1009,1009,1009,1009,1,1,10,1162329485716,2006-10-31 21:18:05.716,2006-09-19 22:56:49.503986369,9,4,2,2,1,1
1010,1010,1010,1010,1,4,60,1162329854716,2006-10-31 21:24:14.716,2006-09-19 22:56:49.619531484,56,20,14,13,9,1
1011,1011,1011,1011,1,1,10,1162330502716,2006-10-31 21:35:02.716,2006-09-19 22:56:49.822439978,9,1,2,2,4,1
1012,1012,1012,1012,9,329,1720,1162330750716,2006-10-31 21:39:10.716,2006-09-19 22:56:49.900096316,1391,684,167,268,272,3
1013,1013,1013,1013,1,11,210,1162333072716,2006-10-31 22:17:52.716,2006-09-19 22:56:50.627185087,199,52,49,49,49,1
1014,1014,1014,1014,1,1,10,1162338620716,2006-10-31 23:50:20.716,2006-09-19 22:56:52.364432504,9,3,2,2,2,1
1015,1015,1015,1015,1,1,10,1162339019716,2006-10-31 23:56:59.716,2006-09-19 22:56:52.489371530,9,1,2,2,4,1
1016,1016,1016,1016,1,3,40,1162339371716,2006-11-01 00:02:51.716,2006-09-19 22:56:52.599593428,37,13,8,9,7,1
1017,1017,1017,1017,1,1,10,1162340202716,2006-11-01 00:16:42.716,2006-09-19 22:56:52.859804784,9,3,2,2,2,1
1018,1018,1018,1018,1,1,10,1162340392716,2006-11-01 00:19:52.716,2006-09-19 22:56:52.919299559,9,4,2,2,1,1
1019,1019,1019,1019,1,1,10,1162340651716,2006-11-01 00:24:11.716,2006-09-19 22:56:53.000400330,9,4,2,2,1,1
1020,1020,1020,1020,1,1,10,1162344355716,2006-11-01 01:25:55.716,2006-09-19 22:56:54.160235304,9,2,2,2,3,1
1021,1021,1021,1021,1,16,170,1162349992716,2006-11-01 02:59:52.716,2006-09-19 22:56:55.925351326,154,52,38,35,29,1
1022,1022,1022,1022,1,1,10,1162415394716,2006-11-01 21:09:54.716,2006-09-19 22:57:16.404705247,9,3,2,2,2,1
1023,1023,1023,1023,1,1,10,1162415740716,2006-11-01 21:15:40.716,2006-09-19 22:57:16.513048363,9,2,2,2,3,1
1024,1024,1024,1024,1,1,10,1162416168716,2006-11-01 21:22:48.716,2006-09-19 22:57:16.647068171,9,4,2,2,1,1
1025,1025,1025,1025,1,49,410,1162417151716,2006-11-01 21:39:11.716,2006-09-19 22:57:16.954875346,361,110,89,90,72,1
1026,1026,1026,1026,20,557,3110,1162417620716,2006-11-01 21:47:00.716,2006-09-19 22:57:17.101733500,2553,911,596,552,494,7
1027,1027,1027,1027,1,5,30,1162418861716,2006-11-01 22:07:41.716,2006-09-19 22:57:17.490328317,25,10,6,6,3,1
1028,1028,1028,1028,1,1,10,1162419068716,2006-11-01 22:11:08.716,2006-09-19 22:57:17.555146309,9,4,2,2,1,1
1029,1029,1029,1029,6,209,1200,1162420042716,2006-11-01 22:27:22.716,2006-09-19 22:57:17.860135311,991,385,205,236,165,1
1030,1030,1030,1030,1,21,390,1162421587716,2006-11-01 22:53:07.716,2006-09-19 22:57:18.343921767,369,75,92,92,110,1
1031,1031,1031,1031,1,54,390,1162423579716,2006-11-01 23:26:19.716,2006-09-19 22:57:18.967677509,336,103,84,83,66,1
1032,1032,1032,1032,1,33,400,1162440311716,2006-11-02 04:05:11.716,2006-09-19 22:57:24.206975234,367,127,82,88,70,1
1033,1033,1033,1033,1,14,210,1162440790716,2006-11-02 04:13:10.716,2006-09-19 22:57:24.356964692,196,77,45,42,32,1
1034,1034,1034,1034,1,1,10,1162441125716,2006-11-02 04:18:45.716,2006-09-19 22:57:24.461863373,9,1,2,2,4,1
1035,1035,1035,1035,1,26,170,1162441213716,2006-11-02 04:20:13.716,2006-09-19 22:57:24.489418848,144,31,36,36,41,1
1036,1036,1036,1036,1,1,10,1162441365716,2006-11-02 04:22:45.716,2006-09-19 22:57:24.537014667,9,1,2,2,4,1
1037,1037,1037,1037,1,26,170,1162441424716,2006-11-02 04:23:44.716,2006-09-19 22:57:24.555489360,144,49,31,36,28,1
1038,1038,1038,1038,1,10,170,1162442657716,2006-11-02 04:44:17.716,2006-09-19 22:57:24.941579134,160,44,40,40,36,1
1039,1039,1039,1039,1,1,10,1162443012716,2006-11-02 04:50:12.716,2006-09-19 22:57:25.052740423,9,2,2,2,3,1
1040,1040,1040,1040,1,1,10,1162444798716,2006-11-02 05:19:58.716,2006-09-19 22:57:25.611991304,9,1,2,2,4,1
1041,1041,1041,1041,1,1,10,1162492333716,2006-11-02 18:32:13.716,2006-09-19 22:57:40.496644505,9,4,2,2,1,1
1042,1042,1042,1042,1,19,200,1162501479716,2006-11-02 21:04:39.716,2006-09-19 22:57:43.360535074,181,80,29,37,35,1
1043,1043,1043,1043,1,58,410,1162502342716,2006-11-02 21:19:02.716,2006-09-19 22:57:43.630766603,352,124,72,87,69,1
1044,1044,1044,1044,1,58,320,1162502377716,2006-11-02 21:19:37.716,2006-09-19 22:57:43.641726166,262,85,65,62,50,1
1045,1045,1045,1045,4,129,910,1162503031716,2006-11-02 21:30:31.716,2006-09-19 22:57:43.846513443,781,168,195,195,223,1
1046,1046,1046,1046,1,1,10,1162503316716,2006-11-02 21:35:16.716,2006-09-19 22:57:43.935755605,9,1,2,2,4,1
1047,1047,1047,1047,1,1,10,1162503460716,2006-11-02 21:37:40.716,2006-09-19 22:57:43.980846381,9,2,2,2,3,1
1048,1048,1048,1048,1,1,10,1162503493716,2006-11-02 21:38:13.716,2006-09-19 22:57:43.991179684,9,4,2,2,1,1
1049,1049,1049,1049,1,10,200,1162503889716,2006-11-02 21:44:49.716,2006-09-19 22:57:44.115179320,190,69,38,47,36,1
1050,1050,1050,1050,1,1,10,1162503982716,2006-11-02 21:46:22.716,2006-09-19 22:57:44.144300446,9,3,2,2,2,1
1051,1051,1051,1051,1,1,10,1162504184716,2006-11-02 21:49:44.716,2006-09-19 22:57:44.207552785,9,2,2,2,3,1
1052,1052,1052,1052,1,1,10,1162504687716,2006-11-02 21:58:07.716,2006-09-19 22:57:44.365057373,9,4,2,2,1,1
1053,1053,1053,1053,1,25,150,1162505283716,2006-11-02 22:08:03.716,2006-09-19 22:57:44.551683086,125,53,29,18,25,1
1054,1054,1054,1054,1,19,100,1162505723716,2006-11-02 22:15:23.716,2006-09-19 22:57:44.689460459,81,36,20,17,8,1
1055,1055,1055,1055,1,1,10,1162505836716,2006-11-02 22:17:16.716,2006-09-19 22:57:44.724844193,9,4,2,2,1,1
1056,1056,1056,1056,1,64,390,1162506702716,2006-11-02 22:31:42.716,2006-09-19 22:57:44.996015113,326,120,71,78,57,1
1057,1057,1057,1057,1,1,10,1162506754716,2006-11-02 22:32:34.716,2006-09-19 22:57:45.012297894,9,2,2,2,3,1
1058,1058,1058,1058,1,1,10,1162507900716,2006-11-02 22:51:40.716,2006-09-19 22:57:45.371145323,9,2,2,2,3,1
1059,1059,1059,1059,1,1,10,1162508815716,2006-11-02 23:06:55.716,2006-09-19 22:57:45.657659632,9,1,2,2,4,1
1060,1060,1060,1060,1,1,10,1162509896716,2006-11-02 23:24:56.716,2006-09-19 22:57:45.996153586,9,3,2,2,2,1
1061,1061,1061,1061,1,1,10,1162510790716,2006-11-02 23:39:50.716,2006-09-19 22:57:46.276092157,9,3,2,2,2,1
1062,1062,1062,1062,1,1,10,1162511395716,2006-11-02 23:49:55.716,2006-09-19 22:57:46.465536045,9,4,2,2,1,1
1063,1063,1063,1063,1,3,30,1162512423716,2006-11-03 00:07:03.716,2006-09-19 22:57:46.787434088,27,9,6,6,6,1
1064,1064,1064,1064,1,20,180,1162512796716,2006-11-03 00:13:16.716,2006-09-19 22:57:46.904231724,160,32,40,40,48,1
1065,1065,1065,1065,1,1,10,1162513145716,2006-11-03 00:19:05.716,2006-09-19 22:57:47.013514231,9,2,2,2,3,1
1066,1066,1066,1066,1,2,30,1162513351716,2006-11-03 00:22:31.716,2006-09-19 22:57:47.078019092,28,5,7,7,9,1
1067,1067,1067,1067,1,1,10,1162513631716,2006-11-03 00:27:11.716,2006-09-19 22:57:47.165695602,9,3,2,2,2,1
1068,1068,1068,1068,1,1,10,1162513701716,2006-11-03 00:28:21.716,2006-09-19 22:57:47.187614729,9,1,2,2,4,1
1069,1069,1069,1069,1,1,10,1162514467716,2006-11-03 00:41:07.716,2006-09-19 22:57:47.427472610,9,2,2,2,3,1
1070,1070,1070,1070,1,1,10,1162514530716,2006-11-03 00:42:10.716,2006-09-19 22:57:47.447199825,9,4,2,2,1,1
1071,1071,1071,1071,1,8,100,1162514702716,2006-11-03 00:45:02.716,2006-09-19 22:57:47.501058252,92,35,19,21,17,1
1072,1072,1072,1072,1,1,10,1162515040716,2006-11-03 00:50:40.716,2006-09-19 22:57:47.606896325,9,2,2,2,3,1
1073,1073,1073,1073,1,1,10,1162515049716,2006-11-03 00:50:49.716,2006-09-19 22:57:47.609714498,9,1,2,2,4,1
1074,1074,1074,1074,1,19,100,1162515606716,2006-11-03 01:00:06.716,2006-09-19 22:57:47.784128127,81,40,20,5,16,1
1075,1075,1075,1075,1,11,100,1162516185716,2006-11-03 01:09:45.716,2006-09-19 22:57:47.965430624,89,37,21,14,17,1
1076,1076,1076,1076,1,8,80,1162516651716,2006-11-03 01:17:31.716,2006-09-19 22:57:48.111349387,72,17,18,18,19,1
1077,1077,1077,1077,1,12,80,1162517444716,2006-11-03 01:30:44.716,2006-09-19 22:57:48.359661788,68,24,16,16,12,1
1078,1078,1078,1078,1,6,80,1162517889716,2006-11-03 01:38:09.716,2006-09-19 22:57:48.499004813,74,18,18,18,20,1
1079,1079,1079,1079,1,1,10,1162519613716,2006-11-03 02:06:53.716,2006-09-19 22:57:49.038841609,9,1,2,2,4,1
1080,1080,1080,1080,1,1,10,1162519669716,2006-11-03 02:07:49.716,2006-09-19 22:57:49.056376911,9,1,2,2,4,1
1081,1081,1081,1081,1,1,10,1162519683716,2006-11-03 02:08:03.716,2006-09-19 22:57:49.060760737,9,3,2,2,2,1
1082,1082,1082,1082,1,4,40,1162520378716,2006-11-03 02:19:38.716,2006-09-19 22:57:49.278386359,36,18,7,9,2,1
1083,1083,1083,1083,1,70,390,1162522809716,2006-11-03 03:00:09.716,2006-09-19 22:57:50.039606343,320,151,35,71,63,1
1084,1084,1084,1084,1,74,390,1162523097716,2006-11-03 03:04:57.716,2006-09-19 22:57:50.129787896,316,87,79,79,71,1
1085,1085,1085,1085,1,1,10,1162524821716,2006-11-03 03:33:41.716,2006-09-19 22:57:50.669624693,9,3,2,2,2,1
1086,1086,1086,1086,1,29,210,1162525192716,2006-11-03 03:39:52.716,2006-09-19 22:57:50.785796068,181,87,16,44,34,1
1087,1087,1087,1087,1,18,240,1162525347716,2006-11-03 03:42:27.716,2006-09-19 22:57:50.834331279,222,63,55,55,49,1
1088,1088,1088,1088,1,3,20,1162525452716,2006-11-03 03:44:12.716,2006-09-19 22:57:50.867209970,17,7,3,4,3,1
1089,1089,1089,1089,1,1,20,1162525625716,2006-11-03 03:47:05.716,2006-09-19 22:57:50.921381528,19,8,4,4,3,1
1090,1090,1090,1090,1,1,10,1162525849716,2006-11-03 03:50:49.716,2006-09-19 22:57:50.991522736,9,1,2,2,4,1
1091,1091,1091,1091,1,1,10,1162526136716,2006-11-03 03:55:36.716,2006-09-19 22:57:51.081391159,9,3,2,2,2,1
1092,1092,1092,1092,1,1,10,1162526435716,2006-11-03 04:00:35.716,2006-09-19 22:57:51.175017146,9,1,2,2,4,1
1093,1093,1093,1093,1,1,10,1162526608716,2006-11-03 04:03:28.716,2006-09-19 22:57:51.229188704,9,2,2,2,3,1
1094,1094,1094,1094,1,1,10,1162526911716,2006-11-03 04:08:31.716,2006-09-19 22:57:51.324067213,9,2,2,2,3,1
1095,1095,1095,1095,1,29,390,1162527525716,2006-11-03 04:18:45.716,2006-09-19 22:57:51.516329274,361,178,77,59,47,1
1096,1096,1096,1096,1,1,10,1162527722716,2006-11-03 04:22:02.716,2006-09-19 22:57:51.578015961,9,1,2,2,4,1
1097,1097,1097,1097,1,1,10,1162528487716,2006-11-03 04:34:47.716,2006-09-19 22:57:51.817560711,9,1,2,2,4,1
1098,1098,1098,1098,1,6,40,1162529454716,2006-11-03 04:50:54.716,2006-09-19 22:57:52.120357800,34,15,7,7,5,1
1099,1099,1099,1099,1,4,40,1162530395716,2006-11-03 05:06:35.716,2006-09-19 22:57:52.415013500,36,11,9,9,7,1
1100,1100,1100,1100,1,2,40,1162530742716,2006-11-03 05:12:22.716,2006-09-19 22:57:52.523669746,38,11,9,9,9,1
1101,1101,1101,1101,1,7,40,1162531139716,2006-11-03 05:18:59.716,2006-09-19 22:57:52.647982512,33,11,8,8,6,1
1102,1102,1102,1102,1,7,40,1162531765716,2006-11-03 05:29:25.716,2006-09-19 22:57:52.844002137,33,12,7,8,6,1
1103,1103,1103,1103,1,15,80,1162572916716,2006-11-03 16:55:16.716,2006-09-19 22:58:05.729630913,65,21,15,16,13,1
1104,1104,1104,1104,1,1,10,1162581839716,2006-11-03 19:23:59.716,2006-09-19 22:58:08.523693404,9,4,2,2,1,1
1105,1105,1105,1105,1,3,50,1162583750716,2006-11-03 19:55:50.716,2006-09-19 22:58:09.122085584,47,18,9,11,9,1
1106,1106,1106,1106,1,21,200,1162584692716,2006-11-03 20:11:32.716,2006-09-19 22:58:09.417054414,179,76,26,43,34,1
1107,1107,1107,1107,1,6,40,1162585018716,2006-11-03 20:16:58.716,2006-09-19 22:58:09.519134922,34,7,8,8,11,1
1108,1108,1108,1108,1,6,40,1162585160716,2006-11-03 20:19:20.716,2006-09-19 22:58:09.563599438,34,6,8,8,12,1
1109,1109,1109,1109,1,2,40,1162585318716,2006-11-03 20:21:58.716,2006-09-19 22:58:09.613074040,38,14,8,9,7,1
1110,1110,1110,1110,1,6,40,1162585533716,2006-11-03 20:25:33.716,2006-09-19 22:58:09.680397074,34,8,8,8,10,1
1111,1111,1111,1111,1,3,40,1162586399716,2006-11-03 20:39:59.716,2006-09-19 22:58:09.951567994,37,12,9,9,7,1
1112,1112,1112,1112,1,3,40,1162586576716,2006-11-03 20:42:56.716,2006-09-19 22:58:10.006992073,37,14,7,9,7,1
1113,1113,1113,1113,1,1,10,1162586866716,2006-11-03 20:47:46.716,2006-09-19 22:58:10.097799887,9,3,2,2,2,1
1114,1114,1114,1114,1,1,10,1162587011716,2006-11-03 20:50:11.716,2006-09-19 22:58:10.143203794,9,1,2,2,4,1
1115,1115,1115,1115,1,1,10,1162587023716,2006-11-03 20:50:23.716,2006-09-19 22:58:10.146961359,9,1,2,2,4,1
1116,1116,1116,1116,1,1,30,1162587051716,2006-11-03 20:50:51.716,2006-09-19 22:58:10.155729010,29,8,7,7,7,1
1117,1117,1117,1117,1,1,10,1162587117716,2006-11-03 20:51:57.716,2006-09-19 22:58:10.176395615,9,2,2,2,3,1
1118,1118,1118,1118,1,1,10,1162587123716,2006-11-03 20:52:03.716,2006-09-19 22:58:10.178274398,9,1,2,2,4,1
1119,1119,1119,1119,1,1,10,1162587211716,2006-11-03 20:53:31.716,2006-09-19 22:58:10.205829872,9,2,2,2,3,1
1120,1120,1120,1120,1,7,40,1162587704716,2006-11-03 21:01:44.716,2006-09-19 22:58:10.360203156,33,16,3,8,6,1
1121,1121,1121,1121,1,7,40,1162587971716,2006-11-03 21:06:11.716,2006-09-19 22:58:10.443808970,33,13,8,8,4,1
1122,1122,1122,1122,1,1,10,1162589569716,2006-11-03 21:32:49.716,2006-09-19 22:58:10.944191337,9,4,2,2,1,1
1123,1123,1123,1123,1,11,70,1162593428716,2006-11-03 22:37:08.716,2006-09-19 22:58:12.152561522,59,19,14,14,12,1
1124,1124,1124,1124,1,2,20,1162594108716,2006-11-03 22:48:28.716,2006-09-19 22:58:12.365490188,18,5,4,4,5,1
1125,1125,1125,1125,1,13,100,1162594747716,2006-11-03 22:59:07.716,2006-09-19 22:58:12.565580509,87,41,9,21,16,1
1126,1126,1126,1126,1,1,20,1162595492716,2006-11-03 23:11:32.716,2006-09-19 22:58:12.798862651,19,4,4,4,7,1
1127,1127,1127,1127,1,1,10,1162595750716,2006-11-03 23:15:50.716,2006-09-19 22:58:12.879650293,9,1,2,2,4,1
1128,1128,1128,1128,1,1,10,1162596246716,2006-11-03 23:24:06.716,2006-09-19 22:58:13.034962967,9,3,2,2,2,1
1129,1129,1129,1129,4,80,910,1162596326716,2006-11-03 23:25:26.716,2006-09-19 22:58:13.060013399,830,205,207,207,211,1
1130,1130,1130,1130,1,11,70,1162596591716,2006-11-03 23:29:51.716,2006-09-19 22:58:13.142992953,59,15,14,14,16,1
1131,1131,1131,1131,1,12,100,1162597014716,2006-11-03 23:36:54.716,2006-09-19 22:58:13.275447109,88,27,22,22,17,1
1132,1132,1132,1132,1,2,40,1162597150716,2006-11-03 23:39:10.716,2006-09-19 22:58:13.318032842,38,17,6,9,6,1
1133,1133,1133,1133,1,1,10,1162597421716,2006-11-03 23:43:41.716,2006-09-19 22:58:13.402891178,9,4,2,2,1,1
1134,1134,1134,1134,1,6,40,1162597546716,2006-11-03 23:45:46.716,2006-09-19 22:58:13.442032477,34,11,8,8,7,1
1135,1135,1135,1135,1,1,10,1162597742716,2006-11-03 23:49:02.716,2006-09-19 22:58:13.503406034,9,4,2,2,1,1
1136,1136,1136,1136,9,303,1710,1162597977716,2006-11-03 23:52:57.716,2006-09-19 22:58:13.576991676,1407,531,248,348,280,3
1137,1137,1137,1137,1,3,30,1162598179716,2006-11-03 23:56:19.716,2006-09-19 22:58:13.640244016,27,6,6,6,9,1
1138,1138,1138,1138,1,3,30,1162598370716,2006-11-03 23:59:30.716,2006-09-19 22:58:13.700051921,27,10,6,6,5,1
1139,1139,1139,1139,1,13,100,1162598483716,2006-11-04 00:01:23.716,2006-09-19 22:58:13.735435655,87,21,21,21,24,1
1140,1140,1140,1140,1,5,30,1162598679716,2006-11-04 00:04:39.716,2006-09-19 22:58:13.796809212,25,8,6,6,5,1
1141,1141,1141,1141,1,40,400,1162598830716,2006-11-04 00:07:10.716,2006-09-19 22:58:13.844091901,360,119,90,83,68,1
1142,1142,1142,1142,1,4,30,1162599428716,2006-11-04 00:17:08.716,2006-09-19 22:58:14.031343876,26,5,6,6,9,1
1143,1143,1143,1143,1,9,70,1162599452716,2006-11-04 00:17:32.716,2006-09-19 22:58:14.038859005,61,29,12,12,8,1
1144,1144,1144,1144,1,1,20,1162600034716,2006-11-04 00:27:14.716,2006-09-19 22:58:14.221100894,19,8,4,4,3,1
1145,1145,1145,1145,1,1,10,1162600223716,2006-11-04 00:30:23.716,2006-09-19 22:58:14.280282538,9,1,2,2,4,1
1146,1146,1146,1146,1,5,30,1162600257716,2006-11-04 00:30:57.716,2006-09-19 22:58:14.290928971,25,7,6,6,6,1
1147,1147,1147,1147,1,1,10,1162600252716,2006-11-04 00:30:52.716,2006-09-19 22:58:14.289363319,9,2,2,2,3,1
1148,1148,1148,1148,1,12,70,1162600393716,2006-11-04 00:33:13.716,2006-09-19 22:58:14.333514704,58,13,14,14,17,1
1149,1149,1149,1149,10,318,1770,1162600745716,2006-11-04 00:39:05.716,2006-09-19 22:58:14.443736603,1452,345,363,363,381,3
